ID,Title,Rating,Sentiment,Author,Date,Date,Content,Country
R10ZAEU3R4N7PP,"Well designed and made, nut can be tightened- initial review",4,positive,Lunix,12/12/2024,,"I bought a couple pair of kitchen shears a few years ago. I don't know where one is, but I threw the pair we'd been using away. The joint got loose and was just a rivet, so I couldn't fix it (with the tools I have available). I looked around and found these on Amazon.

These arrived today. They looked good (reviews are mostly useless here now, but they're generally good- like this one). And I was delighted to see the apparent quality and the design. I note that these have a nut that can be tightened. They're already a little loose. We've yet to use them, so I don't know how they'll perform. I will report back after some experience with them.",Uintes State
R2VSI0TC82JPTS,Quality made,5,positive,lancaster,26/02/2025,,Love the scissors.very sharp.no more using a steak knife to open bags strong and sturdyzde.not cheaply made.,Uintes State
RN049ZK8R8Q69,Great pair of sturdy scissors that do the job well.,5,positive,Sheryl McBride s,03/02/2025,,"My son said These scissors work great Mom!"" Thanks for making a great quality pair of Shears. They were comfortable in his hands and that's sometimes hard to do with the hand surgeries he has had. Thank you.""",Uintes State
RRHP409J37W9N,Sharp and sturdy!,5,positive,"Walker, AZ",18/02/2025,,"These are just what you would want in a kitchen shear. I like the lavender color, too.",Uintes State
R3MA05R2DVRTRK,These work perfect and match the rest of my KA Utensils,5,positive,Southern Gurl,10/02/2025,,These work so well and hold up great. They wash easy by hand and in the dishwasher. I also love the color as it matches all my other KA untensils.,Uintes State
R1WKNG4ZL81NKW,Kitchen scissors,5,positive,Amazon Customer,25/02/2025,,Well made and unbelievably sharp. Would definitely buy again.,Uintes State
R3JYBKDTJH3QRF,Nice,5,positive,Dawn,26/02/2025,,Wonderful addition to my kitchen,Uintes State
R1CGIAOQFTS9TB,Work great!,5,positive,G. Wyatt,28/02/2025,,These are fantastic quality.,Uintes State
R3CY0Y4IXDSKXB,Sturdy scizzors,5,positive,Cardinal Reviewer,02/03/2025,,"Very nice, sturdy scizzors!",Uintes State
R34LM7LW1WK7XH,What can I say? It's KitchenAid!,5,positive,Randy Shiverdecker,13/02/2025,,Inexpensive. Very Sharp. Excellent quality. After decades with my last pair that I thought I ruined. (just needed to sharped them). I know that these will last forever.,Uintes State
R1NE7VT3E8FBTM,I love it,5,positive,John S.,02/03/2025,,Can't have too many kitchen scissors!!!!,Uintes State
R14FUZ92CBJLTK,Excellent shears.,5,positive,Skip C Walnut Creek CA,25/02/2025,,"Sturdy, super sharp. Excellent shears. Buy them, you will like them.",Uintes State
R33BYEDBHL2O3R,Love these,5,positive,C,19/02/2025,,"These are so useful. In the kitchen. Tool shed. Office. When you want to cut that one thing, there they are!",Uintes State
R30QIVAOZLKXJL,Good Product,5,positive,Bobby D. Jones,03/03/2025,,Good Product,Uintes State
R1JSNL99Q0UDCX,perfect scissors for kitchen or craft,5,positive,B Zilla,22/02/2025,,"sharp, durable and dishwasher friendly",Uintes State
R2LOAV3DKVI70V,The benchmark in general purpose kitchen shears,5,positive,"Live Simple, Live Well",25/10/2024,,"We’ve been using these for years.

The bottom line. Kitchen Aid All Purpose shears are close to perfect, very favorably-priced, and in our experience, do everything you’d want for general food preparation so there is simply no need to ever spend more for other brands.

The shears which do not come apart are better for tasks where you need to fully open them up—like cutting salad in a big bowl—and where the blades may tend to come apart.

We throw them in the dishwasher, have never needed to disassemble them to get them clean, and have not yet experienced any related food poisoning 😊.

We use them for everything food-related in the kitchen except for the heaviest cutting, where we use a set of heavy duty kitchen shears.

All in all, these things are maintenance-free, always work well and are inexpensive. Hard to beat that combination.",Uintes State
RYO9CHWCOP7FX,They work well. Solid construction.,5,positive,James Obrien,09/02/2025,,Great scissors for the kitchen. Sharp and sturdy.,Uintes State
R1O56CZIYBAMLJ,Sharp scissors. They can get rusty,4,positive,wordub,11/02/2025,,It rusts fairly quickly. Washing and drip drain occasionally.,Uintes State
R2761BWLSLTNA,Sheerly amazing,5,positive,Mr X,23/02/2025,,"These work great for cutting meats when cooking, very happy!",Uintes State
R2ZAP4SKFG0PA0,Fits my small hand,5,positive,Rusted50,28/01/2025,,"Sharp, comfortable in my hand and seems to be made well.
It also arrived on time in A1 condition at a great price.",Uintes State
R2IEVUJP58G6L8,Great scissors,5,positive,Gage Sims,16/02/2025,,Great scissors to replace my old pair. Cuts great and has a good color and design,Uintes State
R11YK1OTYQMVIR,A household necessity you will wonder how you did without.,5,positive,Patty Schaefer,24/01/2025,,"I misplaced what I have considered my best scissors. I ordered these and intermittently found my other scissors. Today I was cute up old towels for rags. These are wonderful. For a tool that you use regularly, and often I highly recommend you treat yourself!
Time for denim shorts from my jeans with holes in the knee.❤",Uintes State
R17TXN1JVR53HA,Great product!,5,positive,Olena,05/02/2025,,Very happy with this purchase. They are nice and sharp.,Uintes State
R1Y30RLUW50OEM,Good kitchen scissors,5,positive,A.,14/02/2025,,Good scissors. Cuts smoothly. Lightweight. Easy to hold.,Uintes State
R3KLQDLS5N96G8,Good shears,4,positive,Corina E,01/02/2025,,I wanted shears that pulled apart into separate pieces for thorough cleaning. The lack of this is my only complaint,Uintes State
R1D2IPG6LQLV6Z,Good pair of kitchen shears,5,positive,kemckins,05/02/2025,,Good quality pair of kitchen shears. We had been needing these for a while to differentiate food scissors from regular scissors for food safety. They cut well and are easy to use.,Uintes State
R4X1QAVUXX12,QUALITY,5,positive,Vicky Hirsch,10/02/2025,,ALWAYS LOVE SOMETHING FROM KITCHENAID,Uintes State
R31TFBZVAA1E4V,great scissors,5,positive,Sherry M.,25/01/2025,,Nice scissors to go in my knife block in the kitchen. Somehow I lost the original ones that came with my knife set. These are just as nice and fit perfectly.,Uintes State
R1LG56LTEC1EZE,Cute and Sharp,5,positive,carolyn b.,16/12/2024,,"Very nice and the price was great. Love the color, these are a replacement for the favorite shears and they were made in France, but my husband put his hands on them and used them for the garden and they went MIA! Yes I'm upset 😡 but this pair is almost as nice, they're pretty sharp and they do cut well I can't complain. They handle well, not too heavy, easy on your hands and got the job done. I'm happy I went ahead and purchased them. Pretty inexpensive even if you don't save a few dollars when they were cheaper for Black Friday. I do recommend them they are good for what your paying.",Uintes State
R2VT1AGTUIQ183,Good quality,5,positive,Dawn N,01/02/2025,,These are heavy duty and a good quality pair of kitchen scissors. I hope to have them for a long time.,Uintes State
R2B470CTLQ1LFB,Quality and Function,4,positive,N. Imani,12/02/2025,,It is a good pair of shears.,Uintes State
R1BU8U9E8RS4NG,Kitchen scissors,5,positive,ANITA,10/02/2025,,Well make kitchen scissors,Uintes State
R1EUJ56H0Q93U8,The notch makes these a fail for me,4,positive,KatMae,07/11/2024,,"The design of the handles is really good, they can be used by right-handed and left-handed people. I’m a strong righty but there are times when I’ve had to use my left and these would have been great to have. The weight is good. Not to heavy for me and I’m a weakling! The cutting action is smooth.
I just can’t use them because of the placement of the notch. My hands are weak so I need to use force as my ally. The angle of the scissors matters. Unfortunately for me, the angles I use are in the no-go zone between the angles of the scissors as shown. I knew the notch was there from the pictures of the product. Can’t give them a five since I couldn’t fully experience the scissors in action.",Uintes State
RQTUB2YCKP5BA,Work well!,5,positive,H,18/02/2025,,"These work well, easy to clean, no rust",Uintes State
R1V6FICMA20QGH,Kitchen Scissors,5,positive,Sandy Shoemaker,12/02/2025,,Sharp and easy-to-use,Uintes State
R293UPUKS6DVWH,Poor Customer Service after a damaged product,2,negative,Amazon Customer,17/03/2025,,"I purchased a two pack with Prime delivery. One of the two shirts was visibly damaged, and almost surely came from Gildan in that manner. They processed a return, but required me to drive the shirt to a drop off location far from my home, and promised a replacement in 2-3 weeks. In my opinion, that's a horrible response to sending crappy product to a customer. I'll spend more in gas than I did on the initial purchase, and now wait an extra three weeks. Weak customer support, and an inferior product.",Uintes State
R25TH05YRSFCVC,Not the Same,2,negative,JOHN K,01/04/2025,,"The quality of these shirts is not as good as previously purchased. They are thinner and don’t have the same fit. I had purchased these 4 other times and was satisfied. If you are looking for a thinner t-shirt, they will work.",Uintes State
R136NYZJFSVRLF,Disappointing,2,negative,Shawn,16/02/2025,,"Mid, even for the low price. Comfortable enough in the spring and fall. Too thick and heavy to wear in the summer. Creates too much static to wear in the winter. I can physically feel a static field around me when I put these on. Comes out of the drier completely covered in lint and cat hair. None of my other shirts have ever had these issues.",Uintes State
R11OI1BYF2QQO5,not for me,2,negative,George,02/04/2025,,these are heavy cotton. would be good if i needed to keep warm. i gave these to people who could use.,Uintes State
R3VTA4O5FVANW5,Ultra cotton doesn't necessarily mean ultra soft,2,negative,Chris,28/01/2025,,Out of the box they are reasonably soft and thick. First wash and they turned scratchy on the inside making them unbearable to wear without an undershirt. I was expecting a durable yet soft cotton shirt that I could feel comfortable in. Not this shirt unfortunately.,Uintes State
R1GK7LXDZKKZSA,Comfort,2,negative,"I ordered this on December 2, says it will ship now on December 27th… If you DONT have the product then SAY 6you don’t rather than take people money and have them wait for a month for stupid Christmas candy present",14/03/2025,,"Not comfortable at all, it feels like a shirt a Dr would give you before surgery",Uintes State
R3IM4GGOA501J1,The shirt quality is greatly exaggerated,2,negative,pottersarmy17,05/09/2024,,"I orderd a 2XL of the Navy Blue size.

I expected the ultra cotton which is advertised as thicker fabric to actually be thicker. You can always tell a quality fabric when the shirt itslef doesnt lay on every curve.
A good quality shirt is supposed to hold its shape and this shirt does not.
The shirt itself was coarse and not very soft for supposed 100% cotton.
It also shrunk after the first wash in Cold water and Low heat drying.

Don't fall for the new softer"" and ""breathable"" that just means less material and poorly made.""",Uintes State
R2PUOQOSDZC5LR,2 torn shirts,2,negative,sean g.,19/03/2025,,2 of the shirts were torn and unable to be used.,Uintes State
R35EIK88QKYKO1,Just Okay,2,negative,AllusionPictures,28/02/2025,,Very thick...not comfortable. Coarse and abrasive feeling on skin.,Uintes State
R1G2O3GADXUDNX,huge sleeves,2,negative,Ezra D.,14/01/2025,,fits fine and comfortable enough but the sleeves are so long and baggy it just ends up looking goofy,Uintes State
